Date,Volume_t-3,Volume_t-2,Volume_t-1,Open_t-3,Open_t-2,Open_t-1,High_t-3,High_t-2,High_t-1,Low_t-3,Low_t-2,Low_t-1,target
2019-04-24,24185530.0,17841920.0,23286380.0,203.12,202.83,204.43,204.15,204.94,207.75,202.52,202.34,203.9,207.36
2019-01-16,26924630.0,32018540.0,28449940.0,152.88,150.85,150.27,153.7,151.27,153.39,151.51,149.22,150.05,153.08
2016-01-04,30912260.0,25184090.0,40885480.0,106.96,108.58,107.01,109.43,108.7,107.03,106.86,107.18,104.82,102.61
2017-11-16,16956290.0,24683350.0,28998220.0,173.5,173.04,169.97,174.5,173.48,170.32,173.4,171.18,168.38,171.18
2020-06-23,24205100.0,66118950.0,33861320.0,351.41,354.64,351.34,353.45,356.56,359.46,349.22,345.15,351.15,364.0
2015-07-31,33570380.0,36912040.0,33400950.0,123.38,123.15,122.32,123.91,123.5,122.57,122.55,122.27,121.71,122.6
2019-06-12,30684390.0,26220850.0,26932880.0,186.51,191.81,194.86,191.92,195.37,196.0,185.77,191.62,193.6,193.95
2017-05-03,20783460.0,33498270.0,44182930.0,144.09,145.1,147.54,144.3,147.2,148.09,143.27,144.96,146.84,145.59
2017-11-03,35779520.0,33482970.0,39668100.0,167.9,169.87,167.64,169.65,169.94,168.5,166.94,165.61,165.28,174.0
2016-02-11,53920550.0,44282560.0,42288790.0,93.13,94.29,95.92,95.7,95.94,96.35,93.04,93.93,94.1,93.79
2016-03-02,28949760.0,35131460.0,50303500.0,97.2,96.86,97.65,98.02,98.23,100.77,96.58,96.65,97.42,100.51
2020-06-18,34702230.0,41357180.0,28601630.0,333.25,351.46,355.15,345.68,353.2,355.4,332.58,344.72,351.09,351.41
2018-07-05,22551660.0,17675210.0,13954810.0,186.29,183.82,187.79,187.19,187.3,187.95,182.91,183.42,183.54,185.26
2019-01-28,23046560.0,25418110.0,33508960.0,154.15,154.11,155.48,155.14,154.48,158.13,151.7,151.74,154.32,155.79
2019-07-29,14991570.0,13909560.0,17618870.0,207.67,208.89,207.48,209.15,209.24,209.73,207.17,206.73,207.14,208.46
2018-12-10,41141250.0,42704910.0,41678680.0,180.95,171.76,173.49,182.39,174.78,174.49,176.27,170.42,168.3,165.0
2019-04-25,17841920.0,23286380.0,17427570.0,202.83,204.43,207.36,204.94,207.75,208.48,202.34,203.9,207.05,206.83
2019-09-11,19362290.0,27309400.0,31777930.0,214.05,214.84,213.86,214.42,216.44,216.78,212.51,211.07,211.71,218.07
2020-03-24,67964260.0,100423300.0,84188210.0,247.39,247.18,228.08,252.84,251.83,228.5,242.61,228.0,212.61,236.36
2016-04-21,60784920.0,32340620.0,30576980.0,108.89,107.88,106.64,108.95,108.0,108.09,106.94,106.23,106.06,106.93
2016-04-15,27150570.0,32771760.0,25364920.0,109.34,110.8,111.62,110.5,112.34,112.39,108.66,110.8,111.33,112.11
2018-01-09,22342650.0,23589930.0,20523870.0,172.54,173.44,174.35,173.47,175.37,175.61,172.08,173.05,173.93,174.55
2017-08-28,19376940.0,19782170.0,25184600.0,159.07,160.43,159.65,160.47,160.74,160.56,158.88,158.55,159.27,160.14
2017-12-06,39735110.0,32512580.0,27315530.0,169.95,172.48,169.06,171.67,172.62,171.52,168.5,169.63,168.4,167.5
2016-03-08,36884490.0,46026600.0,35890740.0,100.58,102.37,102.39,101.71,103.75,102.83,100.45,101.37,100.96,100.78
2015-12-11,34275420.0,46301930.0,29158640.0,117.52,117.64,116.04,118.6,117.69,116.94,116.86,115.08,115.51,115.19
2015-08-05,42832890.0,69639900.0,123601900.0,122.6,121.5,117.42,122.64,122.57,117.7,120.91,117.52,113.25,112.95
2017-10-23,16252850.0,42357420.0,23907540.0,160.42,156.75,156.61,160.71,157.08,157.75,159.6,155.02,155.96,156.89
2019-06-07,30967960.0,29773430.0,22526310.0,175.44,184.28,183.08,179.83,184.99,185.47,174.52,181.14,182.15,186.51
2019-02-04,60800480.0,40613260.0,32644590.0,163.25,166.11,166.96,166.15,169.0,168.98,160.23,164.56,165.93,167.41
2020-02-19,23686890.0,20028450.0,38190550.0,324.19,324.74,315.36,326.22,325.98,319.75,323.35,322.85,314.61,320.0
2017-12-21,29385650.0,27393660.0,23451420.0,174.88,175.03,174.87,177.2,175.39,175.42,174.86,174.09,173.25,174.17
2019-09-06,20059570.0,19216820.0,23946880.0,206.43,208.39,212.0,206.98,209.48,213.97,204.22,207.32,211.51,214.05
2019-07-09,11362050.0,17265520.0,25338630.0,203.28,203.35,200.81,204.44,205.08,201.4,202.69,202.9,198.41,199.2
2017-09-01,29451050.0,27215770.0,26729940.0,160.1,163.8,163.64,163.12,163.89,164.52,160.0,162.61,163.48,164.8
2016-10-31,66028640.0,31396130.0,36792100.0,114.31,115.39,113.87,115.7,115.86,115.21,113.31,114.1,113.45,113.65
2019-06-14,26932880.0,18253190.0,21674630.0,194.86,193.95,194.7,196.0,195.97,196.79,193.6,193.39,193.6,191.55
2017-06-08,25277680.0,26591850.0,21017560.0,154.34,153.9,155.02,154.45,155.81,155.98,153.46,153.78,154.48,155.25
2017-07-05,31450520.0,22986960.0,14277850.0,144.71,144.45,144.88,145.13,144.96,145.3,142.28,143.78,143.1,143.69
2018-12-06,39424260.0,40537700.0,41141250.0,180.29,184.46,180.95,180.33,184.94,182.39,177.03,181.21,176.27,171.76
2020-02-25,25141490.0,32426420.0,55548830.0,322.63,318.62,297.26,324.65,320.45,304.18,318.21,310.5,289.23,300.95
2017-02-21,35578640.0,22539860.0,22163280.0,135.52,135.67,135.1,136.27,135.9,135.83,134.62,134.84,135.1,136.23
2020-06-17,50036510.0,34702230.0,41357180.0,344.72,333.25,351.46,347.8,345.68,353.2,334.22,332.58,344.72,355.15
2015-11-23,46559730.0,43233950.0,34135230.0,115.76,117.64,119.2,117.49,119.75,119.92,115.5,116.76,118.85,119.27
2018-09-27,27581270.0,22811140.0,23430370.0,216.82,219.75,221.0,221.26,222.82,223.75,216.63,219.7,219.76,223.82
2017-03-31,33348400.0,29174040.0,21189000.0,140.91,143.68,144.19,144.04,144.49,144.5,140.62,143.19,143.5,143.72
2015-11-09,44829060.0,39483400.0,33009110.0,123.13,121.85,121.11,123.82,122.69,121.81,121.62,120.18,120.62,120.96
2015-09-14,84757780.0,62800770.0,49793750.0,113.76,110.27,111.79,114.02,113.28,114.21,109.77,109.9,111.76,116.58
2018-12-11,42704910.0,41678680.0,61759000.0,171.76,173.49,165.0,174.78,174.49,170.09,170.42,168.3,163.33,171.66
2019-11-18,25817590.0,22395560.0,25093670.0,261.13,263.75,263.68,264.78,264.88,265.78,261.07,262.1,263.01,265.8
2019-05-16,57430620.0,36529680.0,26544720.0,187.71,186.41,186.27,189.48,189.7,191.75,182.85,185.41,186.02,189.91
2018-05-08,33944110.0,56137230.0,42557530.0,175.88,178.25,185.18,177.5,184.25,187.67,174.44,178.17,184.75,184.99
2020-05-21,33843130.0,25432390.0,27876220.0,313.17,315.03,316.68,316.5,318.52,319.52,310.32,313.01,316.2,318.66
2020-04-07,41483490.0,32470020.0,50455070.0,240.34,242.8,250.9,245.15,245.7,263.11,236.9,238.97,249.38,270.8
2018-07-26,15955820.0,18680930.0,16553500.0,190.68,192.45,193.06,191.96,193.66,194.85,189.56,192.05,192.43,194.61
2019-01-17,32018540.0,28449940.0,30483120.0,150.85,150.27,153.08,151.27,153.39,155.88,149.22,150.05,153.0,154.2
2017-09-26,37350060.0,46575410.0,44366140.0,155.8,152.02,149.99,155.8,152.27,151.83,152.75,150.56,149.16,151.78
2020-04-02,41994110.0,49250500.0,44054640.0,250.74,255.6,246.5,255.52,262.49,248.72,249.4,252.0,239.13,240.34
2015-10-20,37622200.0,38794930.0,29723750.0,110.93,111.78,110.8,112.1,112.0,111.75,110.49,110.53,110.11,111.34
2017-07-27,21466370.0,18798250.0,15649120.0,150.58,151.8,153.35,152.44,153.84,153.93,149.9,151.8,153.06,153.75
2017-07-20,23765710.0,17837130.0,20859830.0,148.82,149.2,150.48,150.9,150.13,151.42,148.57,148.67,149.95,151.5
2016-11-15,57097740.0,34117030.0,50901380.0,111.09,107.12,107.71,111.09,108.87,107.81,105.83,106.55,104.08,106.57
2016-05-27,35074380.0,38258300.0,56293490.0,97.22,98.67,99.68,98.09,99.74,100.73,96.84,98.11,98.64,99.44
2016-02-10,46315620.0,53920550.0,44282560.0,96.52,93.13,94.29,96.92,95.7,95.94,93.69,93.04,93.93,95.92
2018-09-19,31801970.0,36810120.0,31495630.0,225.75,222.15,217.79,226.84,222.95,221.85,222.52,217.27,217.12,218.5
2017-07-19,20117070.0,23765710.0,17837130.0,147.97,148.82,149.2,149.33,150.9,150.13,147.33,148.57,148.67,150.48
2020-03-05,85349340.0,79868850.0,54794570.0,282.28,303.67,296.44,301.44,304.0,303.4,277.72,285.8,293.13,295.52
2016-03-24,35454230.0,32345430.0,25686350.0,105.93,105.25,106.48,107.65,107.29,107.07,105.14,105.21,105.9,105.47
2018-09-20,36810120.0,31495630.0,26869880.0,222.15,217.79,218.5,222.95,221.85,219.62,217.27,217.12,215.3,220.24
2016-03-14,27148530.0,33490630.0,27368840.0,101.31,101.41,102.24,101.58,102.24,102.28,100.27,100.15,101.5,101.91
2019-10-30,18369300.0,24143240.0,35709870.0,243.16,247.42,248.97,246.73,249.25,249.75,242.88,246.72,242.57,244.76
2020-02-04,31685810.0,49897100.0,43496400.0,320.54,320.93,304.3,324.09,322.68,313.49,318.75,308.29,302.22,315.31
2016-01-15,49046150.0,62285770.0,63000140.0,100.55,100.32,97.96,100.69,101.19,100.48,98.84,97.3,95.74,96.2
2016-04-13,23553790.0,29357940.0,27150570.0,108.91,108.97,109.34,109.77,110.61,110.5,108.17,108.83,108.66,110.8
2016-01-27,65648660.0,51529980.0,71937310.0,98.63,101.52,99.93,101.46,101.53,100.88,98.37,99.21,98.07,96.04
2019-01-31,26147280.0,39914850.0,60800480.0,155.79,156.25,163.25,156.33,158.13,166.15,153.66,154.11,160.23,166.11
2016-04-25,30576980.0,31416910.0,33655810.0,106.64,106.93,105.01,108.09,106.93,106.48,106.06,105.52,104.62,105.0
2016-09-06,31639010.0,26675250.0,26393770.0,105.66,106.14,107.7,106.57,106.8,108.0,105.64,105.62,106.82,107.9
2015-09-02,53075960.0,56111590.0,76562170.0,112.17,112.03,110.15,113.31,114.53,111.88,111.54,112.0,107.36,110.23
2018-07-30,16553500.0,19005150.0,23975350.0,193.06,194.61,194.99,194.85,195.96,195.19,192.43,193.61,190.1,191.9
2016-06-14,26575570.0,31672220.0,37708360.0,98.5,98.53,98.69,99.99,99.35,99.12,98.46,98.48,97.1,97.32
2018-02-02,45635470.0,32234520.0,44453230.0,165.53,166.87,167.17,167.37,168.44,168.62,164.7,166.5,166.76,166.0
2015-08-28,102731700.0,96531890.0,83825220.0,111.11,107.09,112.23,111.11,109.89,113.24,103.5,105.05,110.02,112.17
2020-05-04,34320200.0,45765970.0,60154180.0,284.73,289.96,286.25,289.67,294.53,299.0,283.89,288.35,285.85,289.17
2018-12-18,31754210.0,40620360.0,43250420.0,170.49,169.0,165.45,172.57,169.08,168.35,169.55,165.28,162.73,165.38
2016-11-16,34117030.0,50901380.0,32230590.0,107.12,107.71,106.57,108.87,107.81,107.68,106.55,104.08,106.16,106.7
2016-04-27,33655810.0,27997990.0,52979780.0,105.01,105.0,103.91,106.48,105.65,105.3,104.62,104.51,103.91,96.0
2017-03-27,25804820.0,20299310.0,22355140.0,139.85,141.26,141.5,141.6,141.58,141.74,139.76,140.61,140.35,139.39
2020-06-10,34312550.0,23913630.0,36928090.0,323.35,330.25,332.14,331.75,333.6,345.61,323.23,327.32,332.01,347.9
2019-01-04,34499390.0,35637070.0,91106840.0,158.53,154.89,143.98,159.36,158.85,145.72,156.48,154.23,142.0,144.53
2018-06-06,23377690.0,26190620.0,21535570.0,187.99,191.64,193.07,190.26,193.42,193.94,187.75,191.35,192.36,193.63
2019-03-08,19238480.0,20755140.0,24755470.0,175.94,174.67,173.87,176.0,175.49,174.44,174.54,173.94,172.02,170.32
2016-09-15,45114590.0,62080160.0,111186900.0,102.65,107.51,108.73,105.72,108.79,113.03,102.53,107.24,108.6,113.86
2015-10-26,42276880.0,41430660.0,59251740.0,114.0,114.33,116.7,115.58,115.5,119.23,113.7,114.1,116.33,118.08
2018-09-25,26388050.0,95584080.0,27581270.0,220.24,220.78,216.82,222.28,221.36,221.26,219.15,217.29,216.63,219.75
2017-09-13,28411740.0,31506890.0,71574560.0,160.86,160.5,162.61,161.15,162.05,163.96,158.53,159.89,158.77,159.87
2019-04-22,25668330.0,28865310.0,24185530.0,199.46,199.54,203.12,201.37,203.38,204.15,198.56,198.61,202.52,202.83
2020-01-15,35217270.0,30521720.0,40653460.0,310.6,311.64,316.7,312.67,317.07,317.57,308.25,311.15,312.17,311.85
2018-10-15,41084070.0,52902320.0,39494770.0,225.46,214.52,220.42,226.35,219.5,222.88,216.05,212.32,216.84,221.16
2018-03-01,37353670.0,38885510.0,37568080.0,176.35,179.1,179.26,179.39,180.48,180.62,176.21,178.16,178.05,178.54
2020-01-02,36592940.0,36059610.0,25247630.0,291.12,289.46,289.93,293.97,292.69,293.68,288.12,285.22,289.52,296.24
2018-01-02,21477380.0,16412270.0,25938760.0,170.1,171.0,170.52,170.78,171.85,170.59,169.71,170.48,169.22,170.16
2016-05-16,28641180.0,76183460.0,44223040.0,93.48,92.72,90.0,93.57,92.78,91.67,92.46,89.47,90.0,92.39
2019-08-22,24431920.0,26919530.0,21564750.0,210.62,210.88,212.99,212.73,213.35,213.65,210.03,210.32,211.6,213.19
2020-01-13,33090950.0,42621540.0,35217270.0,297.16,307.24,310.6,304.44,310.43,312.67,297.16,306.2,308.25,311.64
2020-02-20,20028450.0,38190550.0,23495990.0,324.74,315.36,320.0,325.98,319.75,324.57,322.85,314.61,320.0,322.63
2018-06-01,22409110.0,18503410.0,27468700.0,187.6,187.72,187.22,188.75,188.0,188.23,186.87,186.78,186.14,187.99
2018-04-25,65270950.0,36396590.0,33674960.0,170.6,166.84,165.67,171.22,166.92,166.33,165.43,164.09,161.22,162.62
2019-08-05,69281360.0,54017920.0,40862120.0,216.42,213.9,205.53,221.37,218.03,206.43,211.3,206.74,201.63,197.99
2020-04-15,40529120.0,32755730.0,48748670.0,268.7,268.31,280.0,270.07,273.7,288.25,264.7,265.83,278.05,282.4
2016-06-16,37708360.0,31890740.0,29373050.0,98.69,97.32,97.82,99.12,98.48,98.41,97.1,96.75,97.03,96.45
2019-07-15,17897140.0,20191840.0,17595210.0,201.85,203.31,202.45,203.73,204.39,204.0,201.56,201.71,202.2,204.09
2019-06-03,28481170.0,21218410.0,27043580.0,176.42,177.95,176.23,179.35,179.23,177.99,176.0,176.67,174.99,175.6
2015-10-16,32970790.0,44434220.0,37622200.0,110.82,111.29,110.93,112.45,111.52,112.1,110.68,109.56,110.49,111.78
2015-08-17,101593400.0,48407640.0,42876370.0,112.53,116.04,114.32,115.42,116.4,116.31,109.63,114.54,114.01,116.04
2016-05-20,46858910.0,42009830.0,30417880.0,94.55,94.16,94.64,94.7,95.21,94.64,93.01,93.89,93.57,94.64
2018-10-02,29729270.0,22560440.0,23171020.0,223.82,224.79,227.95,226.44,225.84,229.42,223.54,224.02,226.35,227.25
2018-06-13,26580710.0,18069930.0,16859020.0,191.17,191.35,191.39,192.0,191.97,192.61,189.77,190.21,191.15,192.42
2015-12-18,53168580.0,56157370.0,44654830.0,111.94,111.07,112.02,112.8,111.99,112.25,110.35,108.8,108.98,108.91
2016-03-10,35890740.0,31538710.0,27148530.0,102.39,100.78,101.31,102.83,101.76,101.58,100.96,100.4,100.27,101.41
2020-04-13,50721830.0,42223820.0,40529120.0,270.8,262.74,268.7,271.7,267.37,270.07,259.0,261.23,264.7,268.31
2016-05-09,40984160.0,35850220.0,43665160.0,95.2,94.0,93.37,95.9,94.07,93.45,93.82,92.68,91.85,93.0
2016-08-12,26296260.0,23839880.0,27460070.0,108.23,108.71,108.52,108.94,108.9,108.93,108.01,107.76,107.85,107.78
2015-09-10,49904460.0,54507300.0,84757780.0,108.97,111.65,113.76,110.45,112.56,114.02,108.51,110.32,109.77,110.27
2017-11-14,29422610.0,25129510.0,16956290.0,175.11,175.11,173.5,176.1,175.38,174.5,173.14,174.27,173.4,173.04
2017-08-11,36127490.0,26060430.0,39636190.0,158.6,159.26,159.9,161.83,161.27,160.0,158.27,159.11,154.63,156.6
2016-08-31,27744300.0,24900130.0,24817940.0,107.41,106.62,105.8,107.95,107.44,106.5,106.31,106.29,105.5,105.66
2017-05-23,33520150.0,26892850.0,22930630.0,151.27,153.38,154.0,153.34,153.98,154.58,151.13,152.63,152.91,154.9
2016-01-05,25184090.0,40885480.0,67569090.0,108.58,107.01,102.61,108.7,107.03,105.37,107.18,104.82,102.0,105.75
2020-07-01,51314210.0,32661520.0,35055820.0,364.41,353.25,360.08,365.32,362.17,365.98,353.02,351.28,360.0,365.12
2019-03-21,26148590.0,31440300.0,31003380.0,185.8,188.35,186.23,188.39,188.99,189.49,185.79,185.92,184.73,190.02
2018-03-15,32191070.0,31464170.0,29334630.0,180.29,182.59,180.32,182.39,183.5,180.52,180.21,179.24,177.81,178.5
2019-01-18,28449940.0,30483120.0,29616190.0,150.27,153.08,154.2,153.39,155.88,157.66,150.05,153.0,153.26,157.5
2019-05-01,18612770.0,22010360.0,45751160.0,204.9,204.4,203.06,205.0,205.97,203.4,202.12,203.86,199.11,209.88
2015-08-18,48407640.0,42876370.0,40827260.0,116.04,114.32,116.04,116.4,116.31,117.65,114.54,114.01,115.5,116.43
2016-02-16,42288790.0,49979700.0,40323020.0,95.92,93.79,94.19,96.35,94.72,94.5,94.1,92.59,93.01,95.02
2019-03-18,30929740.0,23527660.0,39017490.0,182.25,183.9,184.85,183.3,184.1,187.33,180.92,182.56,183.74,185.8
2018-04-18,25100510.0,21561320.0,26575010.0,174.78,175.03,176.49,175.84,176.19,178.94,173.85,174.83,176.41,177.81
2018-11-14,34317760.0,50991030.0,46725710.0,205.55,199.0,191.63,206.01,199.85,197.18,202.25,193.79,191.45,193.9
2019-01-24,33259460.0,30273990.0,23046560.0,157.5,156.41,154.15,157.88,156.73,155.14,155.98,152.62,151.7,154.11
2017-11-24,16041550.0,25047130.0,25558680.0,170.29,170.78,173.36,170.56,173.7,175.0,169.56,170.78,173.05,175.1
2019-08-01,21673390.0,33935720.0,69281360.0,208.46,208.76,216.42,210.64,210.16,221.37,208.44,207.31,211.3,213.9
2016-02-01,133059000.0,55622370.0,64332440.0,96.04,93.79,94.79,96.63,94.52,97.34,93.34,92.39,94.35,96.47
2018-07-03,17352380.0,22551660.0,17675210.0,184.1,186.29,183.82,186.21,187.19,187.3,183.8,182.91,183.42,187.79
2019-07-10,17265520.0,25338630.0,20578020.0,203.35,200.81,199.2,205.08,201.4,201.51,202.9,198.41,198.81,201.85
2016-10-21,24308210.0,19977160.0,24100150.0,118.18,117.25,116.86,118.21,117.76,117.38,117.45,113.8,116.33,116.81
2016-03-31,19354440.0,31154910.0,45547590.0,106.0,104.89,108.65,106.19,107.79,110.42,105.06,104.88,108.6,109.72
2017-04-26,17290900.0,17117710.0,18325720.0,142.44,143.5,143.91,142.68,143.95,144.9,141.85,143.18,143.87,144.47
2017-12-07,32512580.0,27315530.0,28397810.0,172.48,169.06,167.5,172.62,171.52,170.2,169.63,168.4,166.46,169.03
2019-09-04,21007650.0,21162560.0,20059570.0,208.5,210.16,206.43,209.32,210.45,206.98,206.66,207.2,204.22,208.39
2016-09-14,46461610.0,45114590.0,62080160.0,104.64,102.65,107.51,105.72,105.72,108.79,103.13,102.53,107.24,108.73
2015-11-24,43233950.0,34135230.0,32445680.0,117.64,119.2,119.27,119.75,119.92,119.73,116.76,118.85,117.34,117.33
2020-01-16,30521720.0,40653460.0,30480880.0,311.64,316.7,311.85,317.07,317.57,315.5,311.15,312.17,309.55,313.59
2018-01-23,31087330.0,31306390.0,27052000.0,179.37,178.61,177.3,180.1,179.58,177.78,178.25,177.41,176.6,177.3
2016-08-30,25001730.0,27744300.0,24900130.0,107.39,107.41,106.62,107.88,107.95,107.44,106.68,106.31,106.29,105.8
2017-06-20,31642900.0,50264540.0,32203640.0,143.32,143.78,143.66,144.48,144.5,146.74,142.21,142.2,143.66,146.87
2017-04-18,20320420.0,17775510.0,16529130.0,141.6,141.91,141.48,142.15,142.38,141.88,141.01,141.05,140.87,141.41
2016-08-15,23839880.0,27460070.0,18648700.0,108.71,108.52,107.78,108.9,108.93,108.44,107.76,107.85,107.78,108.14
2018-09-24,26869880.0,26388050.0,95584080.0,218.5,220.24,220.78,219.62,222.28,221.36,215.3,219.15,217.29,216.82
2015-08-27,161882500.0,102731700.0,96531890.0,94.87,111.11,107.09,108.8,111.11,109.89,92.0,103.5,105.05,112.23
2019-11-29,21029520.0,26334880.0,16386120.0,262.71,266.94,265.58,266.44,267.16,267.98,262.52,262.5,265.31,266.6
2016-09-29,29800240.0,24587490.0,29608390.0,111.64,113.0,113.69,113.39,113.18,114.64,111.55,112.34,113.43,113.16
2018-08-02,20912890.0,37847260.0,67812280.0,191.9,190.3,199.13,192.2,192.14,201.76,189.07,189.34,197.31,200.58
2015-07-29,42090320.0,44371580.0,33570380.0,125.32,123.09,123.38,125.74,123.61,123.91,123.9,122.12,122.55,123.15
2018-12-28,37169230.0,58133850.0,51608850.0,148.15,148.3,155.84,151.55,157.23,156.77,146.59,146.72,150.07,157.5
2019-10-08,30352690.0,34755550.0,30889270.0,218.43,225.64,226.27,220.96,227.49,229.93,215.13,223.89,225.84,225.82
2015-11-12,33829290.0,59029400.0,45179400.0,120.96,116.9,116.37,121.81,118.07,117.42,120.05,116.06,115.21,116.26
2018-08-14,23389530.0,24592460.0,25864510.0,207.28,207.36,207.7,209.78,209.1,210.95,207.2,206.67,207.7,210.16
2019-09-27,31434370.0,22481010.0,19088310.0,221.03,218.55,220.0,222.49,221.5,220.94,217.19,217.14,218.83,220.54
2020-06-22,28601630.0,24205100.0,66118950.0,355.15,351.41,354.64,355.4,353.45,356.56,351.09,349.22,345.15,351.34
2019-10-29,17916260.0,18369300.0,24143240.0,244.51,243.16,247.42,244.8,246.73,249.25,241.81,242.88,246.72,248.97
2019-10-04,36187160.0,35767260.0,30352690.0,225.07,223.06,218.43,228.22,223.58,220.96,224.2,217.93,215.13,225.64
2018-08-20,28595230.0,27595310.0,35034410.0,209.22,211.75,213.44,210.74,213.81,217.95,208.33,211.47,213.16,218.1
2017-10-04,26204670.0,18631540.0,16216800.0,153.21,154.26,154.01,154.13,154.45,155.09,152.0,152.72,153.91,153.63
2016-05-11,43665160.0,32895650.0,33653020.0,93.37,93.0,93.33,93.45,93.77,93.57,91.85,92.59,92.11,93.48
2018-06-19,21584720.0,61438290.0,18458410.0,191.55,190.03,187.88,191.57,190.16,189.22,190.22,188.26,187.2,185.14
2017-11-17,24683350.0,28998220.0,23598650.0,173.04,169.97,171.18,173.48,170.32,171.87,171.18,168.38,170.3,171.04
2016-01-07,67569090.0,55583140.0,68384270.0,102.61,105.75,100.56,105.37,105.85,102.37,102.0,102.41,99.87,98.68
2018-06-12,21329170.0,26580710.0,18069930.0,194.14,191.17,191.35,194.2,192.0,191.97,192.34,189.77,190.21,191.39
2019-03-26,50943120.0,42287640.0,43751810.0,190.02,195.34,191.51,196.33,197.69,191.98,189.81,190.78,186.6,191.66
2015-12-01,21341960.0,13046450.0,38063130.0,119.21,118.29,117.99,119.23,118.41,119.41,117.92,117.6,117.75,118.75
2017-01-10,22115100.0,31714820.0,33420290.0,115.92,116.78,117.95,116.86,118.16,119.43,115.81,116.47,117.94,118.77
2016-01-19,62285770.0,63000140.0,79356010.0,100.32,97.96,96.2,101.19,100.48,97.71,97.3,95.74,95.36,98.41
2015-08-14,96820670.0,101593400.0,48407640.0,117.81,112.53,116.04,118.18,115.42,116.4,113.33,109.63,114.54,114.32
2020-03-16,64094970.0,104618500.0,92683030.0,277.39,255.94,264.89,281.22,270.0,279.92,271.86,248.0,252.95,241.95
2017-09-25,52126240.0,37350060.0,46575410.0,157.9,155.8,152.02,158.26,155.8,152.27,153.83,152.75,150.56,149.99
2016-12-29,14244050.0,18131970.0,20686510.0,115.59,116.52,117.52,116.52,117.8,118.02,115.59,116.49,116.2,116.45
2017-01-19,26083030.0,34412090.0,23687350.0,119.11,118.34,120.0,119.62,120.24,120.5,118.81,118.22,119.71,119.4
2016-04-29,52979780.0,114436300.0,82107120.0,103.91,96.0,97.61,105.3,98.71,97.88,103.91,95.68,94.25,93.99
2019-03-06,25737560.0,27413060.0,19238480.0,174.28,175.69,175.94,175.15,177.75,176.0,172.89,173.97,174.54,174.67
2016-12-27,23724430.0,26043820.0,14244050.0,116.8,116.35,115.59,117.4,116.51,116.52,116.78,115.64,115.59,116.52
2019-05-24,28364850.0,29748560.0,36529740.0,185.22,184.66,179.8,188.0,185.71,180.54,184.7,182.55,177.81,180.2
2017-01-25,29922650.0,21982000.0,23191150.0,120.45,120.0,119.55,120.45,120.81,120.1,119.73,119.77,119.5,120.42
2018-10-08,28540490.0,31961120.0,33507770.0,230.05,230.78,227.96,233.47,232.35,228.41,229.78,226.73,220.58,222.21
2016-07-19,38885980.0,30031410.0,36464530.0,97.39,98.92,98.7,98.99,99.3,100.13,97.32,98.5,98.6,99.56
2019-12-20,28575800.0,29024690.0,24626950.0,279.57,279.8,279.5,281.77,281.9,281.18,278.8,279.12,278.95,282.23
2016-03-15,33490630.0,27368840.0,25058280.0,101.41,102.24,101.91,102.24,102.28,102.91,100.15,101.5,101.78,103.96
2017-10-02,25402270.0,21983410.0,26204670.0,153.8,153.89,153.21,154.72,154.28,154.13,153.54,152.7,152.0,154.26
2017-01-04,14979680.0,30555900.0,28769220.0,116.45,116.65,115.8,117.11,117.2,116.33,116.4,115.43,114.76,115.85
2019-02-22,18958570.0,25323890.0,17154540.0,169.71,171.19,171.8,171.44,173.32,172.37,169.49,170.99,170.3,171.58
2018-05-21,19046600.0,17014490.0,18083080.0,186.07,188.0,187.19,188.46,188.91,187.81,186.0,186.36,186.13,188.0
2018-08-31,22751390.0,27074260.0,48696960.0,219.01,220.15,223.25,220.54,223.49,228.26,218.92,219.41,222.4,226.51
2019-04-29,17427570.0,18463850.0,18612770.0,207.36,206.83,204.9,208.48,207.76,205.0,207.05,205.12,202.12,204.4
2020-03-03,80151380.0,106721200.0,85349340.0,281.1,257.26,282.28,286.0,278.41,301.44,272.96,256.37,277.72,303.67
2018-12-21,33753490.0,47597670.0,64398230.0,165.38,166.0,160.4,167.53,167.45,162.11,164.39,159.09,155.3,156.86
2019-05-23,38612290.0,28364850.0,29748560.0,183.52,185.22,184.66,184.35,188.0,185.71,180.28,184.7,182.55,179.8
2020-02-13,27337220.0,23580780.0,28432570.0,314.18,323.6,321.47,321.55,323.9,327.22,313.85,318.71,321.47,324.19
2020-05-19,39732270.0,41587090.0,33843130.0,304.51,300.35,313.17,309.79,307.9,316.5,301.53,300.21,310.32,315.03
2019-10-14,19029420.0,28962980.0,41990210.0,227.03,227.93,232.95,227.79,230.44,237.64,225.64,227.3,232.31,234.9
2019-05-13,26339500.0,34908610.0,41208710.0,201.9,200.4,197.42,205.34,201.68,198.85,201.75,196.66,192.77,187.71
2018-08-08,33408050.0,25396100.0,25525650.0,207.03,208.0,209.32,208.74,209.25,209.5,205.48,207.07,206.76,206.05
2016-10-24,19977160.0,24100150.0,22527690.0,117.25,116.86,116.81,117.76,117.38,116.91,113.8,116.33,116.28,117.1
2016-05-03,82107120.0,68388840.0,47844490.0,97.61,93.99,93.97,97.88,94.72,94.08,94.25,92.51,92.4,94.2
2015-11-10,39483400.0,33009110.0,33829290.0,121.85,121.11,120.96,122.69,121.81,121.81,120.18,120.62,120.05,116.9
